run_id,branch,iteration,evaluation_type,sample_id,generated_cif,relaxation_success,relaxed_cif,quality_gate_pass,anisone_prediction_available,dielectric_prediction,reward,within_target_2,topk_selected,replay_selected,energy_above_hull,stable,unique,novel,sun,failure_reason
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0000,online_evaluation,gen_3,data/structures/reward_guided/baseline/0000/generated/gen_3.cif,True,data/structures/reward_guided/baseline/0000/relaxed/gen_3_relaxed.cif,False,False,,,,False,False,,,,,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0000,online_evaluation,gen_30,data/structures/reward_guided/baseline/0000/generated/gen_30.cif,,,False,False,,,,False,False,,,,,,invalid_raw_structure
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0000,online_evaluation,gen_31,data/structures/reward_guided/baseline/0000/generated/gen_31.cif,True,data/structures/reward_guided/baseline/0000/relaxed/gen_31_relaxed.cif,False,False,,,,False,False,,,,,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0000,online_evaluation,gen_32,data/structures/reward_guided/baseline/0000/generated/gen_32.cif,True,data/structures/reward_guided/baseline/0000/relaxed/gen_32_relaxed.cif,False,False,,,,False,False,,,,,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0000,online_evaluation,gen_33,data/structures/reward_guided/baseline/0000/generated/gen_33.cif,,,False,False,,,,False,False,,,,,,invalid_raw_structure
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0000,online_evaluation,gen_34,data/structures/reward_guided/baseline/0000/generated/gen_34.cif,True,data/structures/reward_guided/baseline/0000/relaxed/gen_34_relaxed.cif,False,False,,,,False,False,,,,,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0000,online_evaluation,gen_35,data/structures/reward_guided/baseline/0000/generated/gen_35.cif,True,data/structures/reward_guided/baseline/0000/relaxed/gen_35_relaxed.cif,True,True,16.171710780728013,0.113563135,,True,False,,True,True,True,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0000,online_evaluation,gen_36,data/structures/reward_guided/baseline/0000/generated/gen_36.cif,,,False,False,,,,False,False,,,,,,invalid_raw_structure
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0000,online_evaluation,gen_37,data/structures/reward_guided/baseline/0000/generated/gen_37.cif,True,data/structures/reward_guided/baseline/0000/relaxed/gen_37_relaxed.cif,False,False,,,,False,False,,,,,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0000,online_evaluation,gen_38,data/structures/reward_guided/baseline/0000/generated/gen_38.cif,True,data/structures/reward_guided/baseline/0000/relaxed/gen_38_relaxed.cif,False,False,,,,False,False,,,,,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0000,online_evaluation,gen_39,data/structures/reward_guided/baseline/0000/generated/gen_39.cif,,,False,False,,,,False,False,,,,,,invalid_raw_structure
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0000,online_evaluation,gen_4,data/structures/reward_guided/baseline/0000/generated/gen_4.cif,True,data/structures/reward_guided/baseline/0000/relaxed/gen_4_relaxed.cif,False,False,,,,False,False,,,,,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0000,online_evaluation,gen_40,data/structures/reward_guided/baseline/0000/generated/gen_40.cif,True,data/structures/reward_guided/baseline/0000/relaxed/gen_40_relaxed.cif,False,False,,,,False,False,,,,,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0000,online_evaluation,gen_41,data/structures/reward_guided/baseline/0000/generated/gen_41.cif,True,data/structures/reward_guided/baseline/0000/relaxed/gen_41_relaxed.cif,True,True,25.247730708130632,2.968494e-10,,False,False,,True,True,True,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0000,online_evaluation,gen_42,data/structures/reward_guided/baseline/0000/generated/gen_42.cif,True,data/structures/reward_guided/baseline/0000/relaxed/gen_42_relaxed.cif,True,True,12.938419763879658,0.8957634,,True,False,,True,True,True,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0000,online_evaluation,gen_43,data/structures/reward_guided/baseline/0000/generated/gen_43.cif,True,data/structures/reward_guided/baseline/0000/relaxed/gen_43_relaxed.cif,False,False,,,,False,False,,,,,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0000,online_evaluation,gen_44,data/structures/reward_guided/baseline/0000/generated/gen_44.cif,True,data/structures/reward_guided/baseline/0000/relaxed/gen_44_relaxed.cif,False,False,,,,False,False,,,,,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0000,online_evaluation,gen_45,data/structures/reward_guided/baseline/0000/generated/gen_45.cif,True,data/structures/reward_guided/baseline/0000/relaxed/gen_45_relaxed.cif,False,False,,,,False,False,,,,,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0000,online_evaluation,gen_46,data/structures/reward_guided/baseline/0000/generated/gen_46.cif,True,data/structures/reward_guided/baseline/0000/relaxed/gen_46_relaxed.cif,False,False,,,,False,False,,,,,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0000,online_evaluation,gen_47,data/structures/reward_guided/baseline/0000/generated/gen_47.cif,True,data/structures/reward_guided/baseline/0000/relaxed/gen_47_relaxed.cif,True,True,13.268760961871967,0.8177331,,True,False,,True,True,True,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0000,online_evaluation,gen_48,data/structures/reward_guided/baseline/0000/generated/gen_48.cif,True,data/structures/reward_guided/baseline/0000/relaxed/gen_48_relaxed.cif,False,False,,,,False,False,,,,,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0000,online_evaluation,gen_49,data/structures/reward_guided/baseline/0000/generated/gen_49.cif,True,data/structures/reward_guided/baseline/0000/relaxed/gen_49_relaxed.cif,False,False,,,,False,False,,,,,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0000,online_evaluation,gen_5,data/structures/reward_guided/baseline/0000/generated/gen_5.cif,True,data/structures/reward_guided/baseline/0000/relaxed/gen_5_relaxed.cif,True,True,7.763444962222309,0.10608126,,True,False,,True,True,True,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0000,online_evaluation,gen_50,data/structures/reward_guided/baseline/0000/generated/gen_50.cif,True,data/structures/reward_guided/baseline/0000/relaxed/gen_50_relaxed.cif,True,True,9.053250632682056,0.33776107,,True,False,,True,True,True,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0000,online_evaluation,gen_51,data/structures/reward_guided/baseline/0000/generated/gen_51.cif,True,data/structures/reward_guided/baseline/0000/relaxed/gen_51_relaxed.cif,False,False,,,,False,False,,,,,,
matinvent_style_target12_tri_fixed_scaler_gpu,baseline,0000,online_evaluation,gen_52,data/structures/reward_guided/baseline/0000/generated/gen_52.cif,True,data/structures/reward_guided/baseline/0000/relaxed/gen_52_relaxed.cif,False,False,,,,False,False,,,,,,
